# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.274486914062500000e+04 1.467388534545898438e+01 1.526849269866943359e-01 6.987001363754327485e+02 1.260697394609451294e-01 6.651082171804191603e+02 1.945548057556152344e+00 1.670058727264404297e+00 1.472245931625366211e+00 0.000000000000000000e+00
1.274537988281250000e+04 1.467328453063964844e+01 1.527388542890548706e-01 6.995446788337744692e+02 1.249295994639396667e-01 6.656431343105884935e+02 1.945486903190612793e+00 1.669916152954101562e+00 1.473799586296081543e+00 0.000000000000000000e+00
1.274588183593750000e+04 1.467269515991210938e+01 1.524217128753662109e-01 6.469758803554200313e+02 1.257928907871246338e-01 6.175085208139596489e+02 1.944912433624267578e+00 1.669952630996704102e+00 1.472559928894042969e+00 0.000000000000000000e+00
1.274637695312500000e+04 1.467211246490478516e+01 1.519620269536972046e-01 6.938122256781264241e+02 1.256358325481414795e-01 6.604826871969726199e+02 1.944032788276672363e+00 1.669964790344238281e+00 1.472802042961120605e+00 0.000000000000000000e+00
1.274687304687500000e+04 1.467152786254882812e+01 1.516316086053848267e-01 6.474123337683765840e+02 1.255274266004562378e-01 6.188791131654226092e+02 1.943836808204650879e+00 1.670348286628723145e+00 1.473299860954284668e+00 0.000000000000000000e+00
1.274737304687500000e+04 1.467093753814697266e+01 1.513171792030334473e-01 7.058151447782000787e+02 1.256814599037170410e-01 6.729198050131280979e+02 1.943768024444580078e+00 1.670814394950866699e+00 1.473484039306640625e+00 0.000000000000000000e+00
1.274787500000000000e+04 1.467034721374511719e+01 1.512002646923065186e-01 6.964201496938840137e+02 1.254819035530090332e-01 6.643170316271106230e+02 1.943349242210388184e+00 1.670649766921997070e+00 1.473632931709289551e+00 0.000000000000000000e+00
1.274837402343750000e+04 1.466975975036621094e+01 1.509534567594528198e-01 6.781924350256671232e+02 1.254835873842239380e-01 6.460480046599244588e+02 1.942580103874206543e+00 1.670400738716125488e+00 1.473410725593566895e+00 0.000000000000000000e+00
1.274887402343750000e+04 1.466917228698730469e+01 1.507941484451293945e-01 6.954384181460011405e+02 1.254776865243911743e-01 6.626025089579997029e+02 1.942340970039367676e+00 1.670461297035217285e+00 1.473472952842712402e+00 0.000000000000000000e+00
1.274937402343750000e+04 1.466858482360839844e+01 1.505012959241867065e-01 6.949702679516341277e+02 1.252767294645309448e-01 6.611399461449783530e+02 1.942100167274475098e+00 1.670743346214294434e+00 1.474017858505249023e+00 0.000000000000000000e+00
1.274987500000000000e+04 1.466799545288085938e+01 1.501103937625885010e-01 6.984203135358642385e+02 1.254382580518722534e-01 6.659297190335535106e+02 1.941646337509155273e+00 1.671005964279174805e+00 1.474011421203613281e+00 0.000000000000000000e+00
1.275037597656250000e+04 1.466740512847900391e+01 1.499968171119689941e-01 7.141102543669222769e+02 1.254795938730239868e-01 6.810627786342952277e+02 1.941083908081054688e+00 1.670711636543273926e+00 1.473690986633300781e+00 0.000000000000000000e+00
1.275087890625000000e+04 1.466681480407714844e+01 1.495463848114013672e-01 6.972112256305381379e+02 1.251212656497955322e-01 6.632901618238894343e+02 1.940327286720275879e+00 1.670812964439392090e+00 1.474308490753173828e+00 0.000000000000000000e+00
1.275137597656250000e+04 1.466623020172119141e+01 1.494271010160446167e-01 6.670999844860756411e+02 1.250219643115997314e-01 6.370900119370817265e+02 1.940071225166320801e+00 1.670791625976562500e+00 1.474436044692993164e+00 0.000000000000000000e+00
1.275187402343750000e+04 1.466564464569091797e+01 1.491137146949768066e-01 7.150564954606627452e+02 1.255213320255279541e-01 6.794539449979698702e+02 1.939792990684509277e+00 1.671075701713562012e+00 1.473950505256652832e+00 0.000000000000000000e+00
1.275237695312500000e+04 1.466505241394042969e+01 1.486970931291580200e-01 6.711517637742661009e+02 1.255551874637603760e-01 6.399537405643782222e+02 1.939202666282653809e+00 1.671263337135314941e+00 1.474066138267517090e+00 0.000000000000000000e+00
1.275287695312500000e+04 1.466446495056152344e+01 1.483073383569717407e-01 6.909236186583630115e+02 1.252324432134628296e-01 6.581198418032910240e+02 1.938856601715087891e+00 1.671616435050964355e+00 1.474853396415710449e+00 0.000000000000000000e+00
1.275337011718750000e+04 1.466388511657714844e+01 1.480840742588043213e-01 6.611409992989707689e+02 1.255173385143280029e-01 6.298780072898032358e+02 1.938470602035522461e+00 1.671656727790832520e+00 1.474468946456909180e+00 0.000000000000000000e+00
1.275387109375000000e+04 1.466329765319824219e+01 1.478749662637710571e-01 6.978014286824724195e+02 1.254499405622482300e-01 6.656684270920723066e+02 1.937901735305786133e+00 1.671515703201293945e+00 1.474443912506103516e+00 0.000000000000000000e+00
1.275437207031250000e+04 1.466270732879638672e+01 1.476402878761291504e-01 6.924810205344347196e+02 1.251792311668395996e-01 6.592506257102301106e+02 1.937047839164733887e+00 1.671171307563781738e+00 1.474539160728454590e+00 0.000000000000000000e+00
1.275486621093750000e+04 1.466212463378906250e+01 1.477373689413070679e-01 7.063534434313597785e+02 1.252043694257736206e-01 6.710807522200816493e+02 1.937173724174499512e+00 1.671117663383483887e+00 1.474454760551452637e+00 0.000000000000000000e+00
1.275536914062500000e+04 1.466153526306152344e+01 1.473215222358703613e-01 6.901624503779027009e+02 1.255307942628860474e-01 6.582086479788846418e+02 1.937075734138488770e+00 1.671728253364562988e+00 1.474512100219726562e+00 0.000000000000000000e+00
1.275587890625000000e+04 1.466093730926513672e+01 1.470699459314346313e-01 6.855198373285689968e+02 1.252268701791763306e-01 6.533868057427116582e+02 1.936066031455993652e+00 1.671277284622192383e+00 1.474562406539916992e+00 0.000000000000000000e+00
1.275637792968750000e+04 1.466034984588623047e+01 1.465637236833572388e-01 6.969536798156304940e+02 1.255583465099334717e-01 6.638636951647966953e+02 1.935638308525085449e+00 1.671754002571105957e+00 1.474494218826293945e+00 0.000000000000000000e+00
1.275686816406250000e+04 1.465977287292480469e+01 1.464439779520034790e-01 6.690128012088699734e+02 1.249394863843917847e-01 6.371740708072653661e+02 1.935106992721557617e+00 1.671495318412780762e+00 1.475178718566894531e+00 0.000000000000000000e+00
1.275737207031250000e+04 1.465918254852294922e+01 1.461437791585922241e-01 6.676678049180985681e+02 1.257165670394897461e-01 6.364393317495040492e+02 1.934198498725891113e+00 1.671212196350097656e+00 1.473783135414123535e+00 0.000000000000000000e+00
1.275787304687500000e+04 1.465859222412109375e+01 1.460312902927398682e-01 6.962340727958888920e+02 1.257799565792083740e-01 6.637782427495629918e+02 1.932874441146850586e+00 1.670256137847900391e+00 1.472846627235412598e+00 0.000000000000000000e+00
1.275837304687500000e+04 1.465800762176513672e+01 1.461207121610641479e-01 6.939599997359805457e+02 1.244621500372886658e-01 6.619884842981899737e+02 1.935078978538513184e+00 1.672011494636535645e+00 1.476338863372802734e+00 0.000000000000000000e+00
1.275887792968750000e+04 1.465741252899169922e+01 1.455068290233612061e-01 7.055976120853993052e+02 1.253721117973327637e-01 6.726968297543521658e+02 1.935492992401123047e+00 1.673396229743957520e+00 1.476217627525329590e+00 0.000000000000000000e+00
1.275937792968750000e+04 1.465682506561279297e+01 1.452527344226837158e-01 6.188396464646290269e+02 1.251763850450515747e-01 5.897427956862042038e+02 1.934741735458374023e+00 1.673171758651733398e+00 1.476308465003967285e+00 0.000000000000000000e+00
1.275987500000000000e+04 1.465624237060546875e+01 1.451265364885330200e-01 7.205054902584868159e+02 1.250068247318267822e-01 6.861993812440559850e+02 1.933840274810791016e+00 1.672603249549865723e+00 1.476057171821594238e+00 0.000000000000000000e+00
1.276037597656250000e+04 1.465565490722656250e+01 1.448116004467010498e-01 7.212112244857312362e+02 1.249639987945556641e-01 6.868518908960646741e+02 1.933459043502807617e+00 1.672800302505493164e+00 1.476294279098510742e+00 0.000000000000000000e+00
1.276087695312500000e+04 1.465506744384765625e+01 1.444852203130722046e-01 6.880267213855740920e+02 1.250789910554885864e-01 6.544042593919157298e+02 1.933055877685546875e+00 1.672997355461120605e+00 1.476298332214355469e+00 0.000000000000000000e+00
1.276137207031250000e+04 1.465448474884033203e+01 1.442607939243316650e-01 6.865224993788577876e+02 1.249636858701705933e-01 6.526977801375794570e+02 1.931981444358825684e+00 1.672442913055419922e+00 1.475979328155517578e+00 0.000000000000000000e+00
1.276187011718750000e+04 1.465390014648437500e+01 1.437008082866668701e-01 7.122316414305830676e+02 1.250492185354232788e-01 6.787620161162900558e+02 1.931457519531250000e+00 1.672925829887390137e+00 1.476279258728027344e+00 0.000000000000000000e+00
1.276236718750000000e+04 1.465331459045410156e+01 1.432311087846755981e-01 6.786509090145655136e+02 1.254208087921142578e-01 6.456655511565829784e+02 1.931340456008911133e+00 1.673610448837280273e+00 1.476334691047668457e+00 0.000000000000000000e+00
1.276286816406250000e+04 1.465272712707519531e+01 1.433512419462203979e-01 7.132586468093014673e+02 1.248016580939292908e-01 6.797101183431112759e+02 1.931705832481384277e+00 1.673725843429565430e+00 1.477350831031799316e+00 0.000000000000000000e+00
1.276337402343750000e+04 1.465213489532470703e+01 1.428641080856323242e-01 6.614261670696398596e+02 1.253938823938369751e-01 6.288165849301914250e+02 1.930610656738281250e+00 1.673592090606689453e+00 1.476358175277709961e+00 0.000000000000000000e+00
1.276387109375000000e+04 1.465155029296875000e+01 1.424388885498046875e-01 7.053039475767651538e+02 1.250673085451126099e-01 6.714514310108418158e+02 1.930147051811218262e+00 1.673901796340942383e+00 1.477113723754882812e+00 0.000000000000000000e+00
1.276437207031250000e+04 1.465096282958984375e+01 1.424080729484558105e-01 6.634024020488882343e+02 1.243259385228157043e-01 6.321938365852630568e+02 1.929787874221801758e+00 1.673641920089721680e+00 1.477979779243469238e+00 0.000000000000000000e+00
1.276487890625000000e+04 1.465036773681640625e+01 1.419614553451538086e-01 7.068670093520366891e+02 1.252363473176956177e-01 6.727350891621287019e+02 1.929437041282653809e+00 1.674085140228271484e+00 1.477025866508483887e+00 0.000000000000000000e+00
1.276537792968750000e+04 1.464978218078613281e+01 1.417156606912612915e-01 6.807883688278724321e+02 1.251586079597473145e-01 6.485423828867328666e+02 1.928941011428833008e+00 1.674066066741943359e+00 1.477123737335205078e+00 0.000000000000000000e+00
1.276587011718750000e+04 1.464920520782470703e+01 1.415897458791732788e-01 6.965880456429688365e+02 1.244525685906410217e-01 6.646753215866229993e+02 1.928761243820190430e+00 1.674120903015136719e+00 1.478215456008911133e+00 0.000000000000000000e+00
1.276637011718750000e+04 1.464861965179443359e+01 1.412305384874343872e-01 7.436020947359786533e+02 1.250439584255218506e-01 7.080658842712095975e+02 1.927786707878112793e+00 1.673876166343688965e+00 1.477125644683837891e+00 0.000000000000000000e+00
1.276687011718750000e+04 1.464803218841552734e+01 1.409317702054977417e-01 7.120879350118623279e+02 1.247725114226341248e-01 6.786102374919985323e+02 1.925995111465454102e+00 1.672820329666137695e+00 1.476594686508178711e+00 0.000000000000000000e+00
1.276736914062500000e+04 1.464744758605957031e+01 1.408689171075820923e-01 7.135734520173476767e+02 1.246691718697547913e-01 6.797190346617517207e+02 1.924324512481689453e+00 1.671474337577819824e+00 1.475558996200561523e+00 0.000000000000000000e+00
1.276787304687500000e+04 1.464685535430908203e+01 1.406717449426651001e-01 6.963627587508235592e+02 1.246984302997589111e-01 6.639305844453381269e+02 1.923393845558166504e+00 1.670995354652404785e+00 1.475093007087707520e+00 0.000000000000000000e+00
1.276837792968750000e+04 1.464626216888427734e+01 1.405515074729919434e-01 6.991701048855669569e+02 1.248963549733161926e-01 6.665359395732995154e+02 1.923377156257629395e+00 1.671181797981262207e+00 1.474965572357177734e+00 0.000000000000000000e+00
1.276887988281250000e+04 1.464567470550537109e+01 1.400983482599258423e-01 6.878851644088030071e+02 1.248320639133453369e-01 6.553521981881168585e+02 1.922630310058593750e+00 1.671290040016174316e+00 1.475155949592590332e+00 0.000000000000000000e+00
1.276938085937500000e+04 1.464508724212646484e+01 1.396348327398300171e-01 6.980366793945618156e+02 1.249279156327247620e-01 6.647589282420143491e+02 1.922501444816589355e+00 1.671952843666076660e+00 1.475599646568298340e+00 0.000000000000000000e+00
1.276987597656250000e+04 1.464450740814208984e+01 1.396459192037582397e-01 6.612878164205985740e+02 1.244070976972579956e-01 6.289866365039009679e+02 1.922139406204223633e+00 1.671619534492492676e+00 1.476073980331420898e+00 0.000000000000000000e+00
1.277037597656250000e+04 1.464392280578613281e+01 1.391831189393997192e-01 6.707362720913176872e+02 1.252352893352508545e-01 6.392108413799796836e+02 1.921118855476379395e+00 1.671505331993103027e+00 1.474751234054565430e+00 0.000000000000000000e+00
1.277087597656250000e+04 1.464333534240722656e+01 1.387000828981399536e-01 6.970806565625847497e+02 1.253781169652938843e-01 6.659768536904599614e+02 1.920487165451049805e+00 1.671763062477111816e+00 1.474768042564392090e+00 0.000000000000000000e+00
1.277137109375000000e+04 1.464275264739990234e+01 1.386701017618179321e-01 6.757132742351568595e+02 1.242914050817489624e-01 6.441086021115587528e+02 1.920483589172363281e+00 1.671810030937194824e+00 1.476413011550903320e+00 0.000000000000000000e+00
1.277187207031250000e+04 1.464216518402099609e+01 1.379811167716979980e-01 7.019715308576444386e+02 1.251997351646423340e-01 6.698657963425398520e+02 1.919787526130676270e+00 1.672356009483337402e+00 1.475554227828979492e+00 0.000000000000000000e+00
1.277237402343750000e+04 1.464157962799072266e+01 1.380942910909652710e-01 6.922599911751545960e+02 1.246444433927536011e-01 6.602111510289680609e+02 1.920597672462463379e+00 1.672872304916381836e+00 1.476829648017883301e+00 0.000000000000000000e+00
1.277287109375000000e+04 1.464099788665771484e+01 1.378855705261230469e-01 7.117054393297095203e+02 1.247398853302001953e-01 6.792264594923186678e+02 1.922775506973266602e+00 1.675118923187255859e+00 1.478671789169311523e+00 0.000000000000000000e+00
1.277337011718750000e+04 1.464041233062744141e+01 1.375410258769989014e-01 6.950980682951842482e+02 1.245434060692787170e-01 6.623474011550422347e+02 1.923461914062500000e+00 1.676294445991516113e+00 1.480000257492065430e+00 0.000000000000000000e+00
1.277387109375000000e+04 1.463982486724853516e+01 1.372787654399871826e-01 6.936752415975663553e+02 1.246893778443336487e-01 6.602690041901714721e+02 1.923458456993103027e+00 1.676730990409851074e+00 1.480169653892517090e+00 0.000000000000000000e+00
1.277437011718750000e+04 1.463924217224121094e+01 1.368447095155715942e-01 7.171308956095202802e+02 1.247904002666473389e-01 6.833116607447026354e+02 1.922987818717956543e+00 1.677048444747924805e+00 1.480300307273864746e+00 0.000000000000000000e+00
1.277486328125000000e+04 1.463866233825683594e+01 1.365375667810440063e-01 6.870296316053601231e+02 1.248046010732650757e-01 6.560138272228473397e+02 1.922215580940246582e+00 1.676890015602111816e+00 1.480139493942260742e+00 0.000000000000000000e+00
1.277536718750000000e+04 1.463807296752929688e+01 1.361707001924514771e-01 6.829103960557284836e+02 1.246844306588172913e-01 6.509826328928045314e+02 1.921710252761840820e+00 1.677064299583435059e+00 1.480471134185791016e+00 0.000000000000000000e+00
1.277587011718750000e+04 1.463748264312744141e+01 1.358762383460998535e-01 7.269011078018120315e+02 1.245952919125556946e-01 6.928939232663436769e+02 1.920928955078125000e+00 1.676876187324523926e+00 1.480437040328979492e+00 0.000000000000000000e+00
1.277637109375000000e+04 1.463689517974853516e+01 1.356198042631149292e-01 6.725328582322605371e+02 1.249164491891860962e-01 6.403870082092895473e+02 1.920713543891906738e+00 1.677118182182312012e+00 1.480175256729125977e+00 0.000000000000000000e+00
